response_time_ms,retry_count,incorrect_streak,skip_rate,session_duration_minutes,time_of_day_hour,questions_answered,recent_accuracy,engagement_score,confusion_score
14923,1,3,0.0175,72.16,1,49,0.3402,0.8303,0.1379
3000,0,0,0.0742,62.68,14,6,0.6245,0.7665,0.0019
15356,1,0,0.1607,83.1,19,38,0.8114,0.7895,0.0868
26576,0,1,0.161,36.77,12,28,0.7994,0.5004,0.152
20478,0,1,0.0348,82.92,10,68,0.751,0.9433,0.2124
37223,2,3,0.0686,29.79,14,8,0.6179,0.584,0.4393
36786,0,0,0.0704,35.79,5,54,0.7583,0.4932,0.0618
21179,0,2,0.0072,76.82,3,3,0.3413,0.7758,0.3042
4813,1,4,0.024,80.04,15,1,0.8883,0.8846,0.2453
9602,0,0,0.137,25.38,5,28,0.7817,0.5252,0.0
24614,0,6,0.0756,66.45,22,94,0.4539,0.7492,0.4674
6226,0,0,0.0789,18.15,12,13,0.4667,0.5551,0.0432
20587,1,0,0.0561,57.8,12,5,0.5978,0.7844,0.0991
42056,2,2,0.0371,56.1,19,25,0.8132,0.7517,0.4388
29114,1,0,0.2231,72.43,8,26,0.7028,0.6951,0.256
25548,0,2,0.0348,48.46,1,12,0.5511,0.633,0.1772
12511,0,0,0.0514,69.32,16,5,0.7116,0.945,0.1308
27181,2,1,0.06,49.64,3,69,0.7748,0.6541,0.1718
21898,0,2,0.0516,17.9,0,56,0.8811,0.5256,0.0892
27864,0,0,0.0602,85.51,6,79,0.7193,0.7617,0.211
33725,0,1,0.1625,56.31,9,41,0.593,0.5479,0.2088
35777,0,5,0.0921,73.49,22,88,0.4959,0.6791,0.5158
26547,0,0,0.0542,29.63,22,84,0.8678,0.5324,0.1349
31143,0,6,0.1299,44.43,4,65,0.8888,0.6149,0.4837
18856,0,1,0.0923,12.31,2,20,0.8903,0.5579,0.1024
38591,0,0,0.036,57.25,16,94,0.6979,0.602,0.1106
14355,0,1,0.0774,15.06,18,17,0.648,0.4037,0.1532
22510,0,8,0.0657,69.04,15,17,0.4747,0.6968,0.5596
39839,1,0,0.0934,24.35,9,49,0.7487,0.5512,0.2163
19220,1,0,0.1453,45.9,20,28,0.3521,0.5315,0.0447
8911,0,1,0.0318,27.25,6,83,0.6822,0.5295,0.1912
20071,0,1,0.0453,62.6,3,15,0.736,0.6396,0.1778
41701,2,1,0.1647,59.26,16,15,0.6844,0.6172,0.2579
3000,0,3,0.0578,45.4,9,51,0.8491,0.6245,0.1034
26229,0,2,0.0628,56.51,13,48,0.7353,0.6909,0.2418
17392,0,0,0.0242,89.44,6,29,0.9152,0.905,0.0436
22988,0,2,0.0254,36.53,17,41,0.639,0.6909,0.2009
20817,0,8,0.0055,87.17,14,83,0.7207,0.984,0.3469
36526,0,2,0.0731,51.75,15,8,0.2854,0.5742,0.2459
25646,0,1,0.0056,48.43,12,10,0.7226,0.6723,0.069
37126,2,3,0.125,25.83,17,71,0.6737,0.458,0.4213
40410,2,1,0.0725,57.98,17,32,0.3489,0.44,0.3308
25359,1,4,0.1269,14.06,11,73,0.3407,0.3799,0.4127
20686,2,0,0.0146,27.82,13,81,0.821,0.5775,0.2299
29526,1,2,0.1193,39.83,17,15,0.7261,0.5632,0.3541
31842,0,0,0.2484,41.56,15,67,0.8701,0.5104,0.1603
11161,1,1,0.2284,15.97,6,71,0.8255,0.4402,0.1625
27833,3,1,0.0887,72.75,18,40,0.7367,0.7347,0.316
21957,0,6,0.0648,28.24,2,58,0.6754,0.5819,0.3955
19956,1,1,0.0665,71.74,0,75,0.6417,0.8122,0.1278
16709,1,1,0.0142,17.17,13,40,0.4773,0.5008,0.282
17491,0,0,0.0828,27.8,12,20,0.5825,0.6215,0.0
40068,0,6,0.0271,38.39,9,46,0.466,0.5607,0.4719
20632,1,2,0.0457,76.6,15,52,0.6631,0.7914,0.1995
38725,0,2,0.1513,60.67,18,95,0.5203,0.6152,0.1943
26572,0,0,0.0025,55.02,5,84,0.78,0.8585,0.0786
11407,0,8,0.0567,40.27,8,73,0.6968,0.6562,0.505
27289,0,0,0.199,60.85,20,97,0.9305,0.6001,0.0
10745,0,3,0.0509,47.86,2,52,0.9236,0.7337,0.1332
32286,0,6,0.1029,58.86,12,13,0.8038,0.6829,0.4302
22507,0,0,0.0648,13.21,15,45,0.8524,0.5432,0.0869
35262,2,4,0.0203,59.77,14,31,0.6409,0.7644,0.4019
42203,2,1,0.1092,82.14,5,45,0.6558,0.8064,0.1869
4176,0,1,0.0756,52.03,4,96,0.5963,0.6969,0.1147
19466,0,0,0.0996,19.78,18,92,0.7585,0.4613,0.1672
10486,0,2,0.0596,23.55,23,30,0.5229,0.4972,0.1279
50899,0,0,0.1434,39.57,16,100,0.4083,0.5568,0.0811
19716,0,1,0.0444,49.53,18,60,0.861,0.8548,0.1062
9219,0,7,0.1467,62.11,8,27,0.951,0.7522,0.4916
51884,0,2,0.0936,54.75,5,44,0.7908,0.5844,0.128
16287,0,1,0.029,77.92,4,20,0.4306,0.8261,0.086
5538,0,0,0.005,52.79,4,95,0.7795,0.7474,0.0
11099,1,2,0.0994,22.18,20,73,0.5084,0.5895,0.0851
26718,0,2,0.1805,66.73,8,7,0.3422,0.5745,0.2677
25549,2,0,0.1988,21.69,8,87,0.646,0.4243,0.2062
14968,0,2,0.0993,59.57,12,69,0.6566,0.5964,0.1855
19179,0,2,0.0403,58.09,6,77,0.613,0.8165,0.1471
25637,2,4,0.029,56.48,17,63,0.3279,0.6321,0.5929
40887,2,1,0.0215,58.46,1,7,0.5213,0.7103,0.356
28999,1,1,0.0316,34.25,22,68,0.2502,0.5296,0.3243
18242,0,1,0.027,44.3,15,47,0.846,0.6545,0.0
22259,0,1,0.0133,57.92,2,12,0.5801,0.7459,0.1211
34237,0,1,0.1128,36.62,13,90,0.5502,0.5842,0.1296
45161,0,2,0.0574,61.62,18,28,0.4651,0.7284,0.2405
11745,0,0,0.1389,17.39,19,91,0.5303,0.5899,0.0055
38369,2,2,0.0995,81.56,1,81,0.8647,0.8024,0.1887
21247,0,5,0.1022,70.04,2,85,0.4775,0.7422,0.388
5509,0,4,0.1137,45.66,18,9,0.6562,0.6466,0.3647
3133,1,1,0.088,15.29,14,79,0.5534,0.403,0.2469
41010,0,2,0.1507,80.3,17,3,0.6063,0.725,0.3048
42440,0,8,0.2378,38.2,9,44,0.7614,0.4404,0.5471
18171,0,4,0.2091,79.63,8,23,0.7015,0.7298,0.0943
22454,0,0,0.2224,78.98,18,87,0.8799,0.7809,0.195
3612,1,6,0.1048,36.69,13,27,0.2303,0.6058,0.4316
34144,0,2,0.0273,82.66,12,70,0.8711,0.7177,0.0948
24659,0,1,0.0269,61.11,18,49,0.7204,0.8151,0.1337
6373,0,3,0.0255,45.25,19,17,0.902,0.7195,0.0633
27457,0,5,0.0793,69.94,13,83,0.3325,0.6975,0.5926
8327,0,0,0.0093,39.8,6,52,0.8198,0.6436,0.0
31690,1,0,0.0199,86.06,3,98,0.3359,0.8096,0.2056
12006,1,0,0.1382,77.22,14,8,0.5665,0.85,0.1619
29045,0,2,0.0445,68.6,22,35,0.6059,0.7961,0.1575
17164,0,6,0.0261,78.1,1,71,0.6549,0.9049,0.4882
3000,2,3,0.0282,29.16,19,66,0.6649,0.7025,0.2993
36954,0,1,0.2539,19.0,17,88,0.4067,0.2648,0.1521
37611,1,1,0.1126,11.07,16,72,0.8084,0.4527,0.2905
18739,0,0,0.1303,72.87,13,3,0.7156,0.8368,0.1311
28293,0,1,0.0309,60.16,13,77,0.7186,0.6605,0.2295
30258,0,1,0.1241,22.56,0,50,0.6425,0.5107,0.1326
30646,1,0,0.0898,74.14,3,51,0.7438,0.7487,0.0558
45707,0,1,0.2467,73.61,1,54,0.952,0.6412,0.2138
30002,1,4,0.0426,86.71,1,75,0.2682,1.0,0.3523
20708,0,1,0.0908,27.79,9,92,0.5947,0.479,0.0507
30135,0,1,0.0862,28.84,9,90,0.4497,0.5149,0.418
19841,0,0,0.0343,16.79,11,18,0.387,0.4362,0.0857
12213,0,1,0.0615,30.59,16,90,0.5906,0.6216,0.1154
39637,0,3,0.0657,23.21,9,61,0.314,0.3356,0.2994
31410,0,2,0.1799,68.77,8,98,0.6867,0.6884,0.2645
3000,0,0,0.0923,18.65,10,55,0.5392,0.6086,0.0
16796,2,2,0.1239,46.76,0,86,0.8578,0.6321,0.2896
34092,0,1,0.0198,23.16,4,64,0.9331,0.5307,0.1797
6234,1,2,0.0295,37.51,11,21,0.3683,0.6624,0.1653
15965,0,5,0.1235,17.78,20,29,0.8414,0.5623,0.2124
56938,1,2,0.0742,40.7,4,6,0.8244,0.5598,0.2165
21027,0,4,0.0652,26.4,12,31,0.6415,0.5199,0.379
37992,1,1,0.0049,61.18,8,86,0.6488,0.7828,0.355
43006,0,7,0.0071,46.45,18,48,0.9628,0.6952,0.3754
14098,0,1,0.1017,73.99,6,64,0.616,0.7578,0.1925
28196,0,0,0.1934,59.06,21,19,0.6459,0.6749,0.2073
49706,0,2,0.0339,18.91,21,59,0.8505,0.5517,0.3781
30514,0,7,0.0471,46.09,6,100,0.3915,0.7241,0.5514
53386,0,0,0.0253,42.13,12,45,0.5614,0.608,0.1943
17357,0,1,0.0851,76.6,21,96,0.3784,0.7588,0.0023
46565,1,3,0.1935,76.74,2,71,0.7512,0.6998,0.2836
25200,0,7,0.0114,13.27,7,59,0.6618,0.5421,0.437
21070,0,1,0.0788,88.45,10,42,0.7077,0.8184,0.1071
32680,0,2,0.0608,46.45,3,2,0.7622,0.5833,0.1891
23662,1,0,0.0155,12.2,0,23,0.9177,0.5711,0.0866
23985,0,1,0.0791,53.65,22,64,0.7852,0.6696,0.0614
30822,0,2,0.0153,85.96,4,60,0.8571,0.9079,0.154
3307,0,0,0.215,41.94,6,57,0.587,0.5904,0.0144
15416,0,3,0.0988,68.6,8,2,0.8053,0.7976,0.1623
33672,0,2,0.0456,83.11,16,22,0.6389,0.8376,0.125
36898,0,1,0.0662,34.67,9,60,0.7269,0.5238,0.2116
29287,0,7,0.1339,81.36,18,27,0.7256,0.7542,0.4866
28310,2,0,0.0175,70.39,3,95,0.7852,0.8596,0.1661
29828,0,1,0.0816,57.85,0,49,0.5032,0.5898,0.158
36494,0,1,0.0029,54.47,17,30,0.9153,0.7832,0.0325
7885,3,1,0.0618,20.09,13,56,0.8477,0.4934,0.2176
18886,3,1,0.0054,28.44,7,11,0.5383,0.6067,0.3338
24107,0,4,0.1551,46.37,9,76,0.5301,0.7529,0.375
27349,0,2,0.0457,12.7,4,88,0.8583,0.5246,0.1412
3000,0,0,0.0903,39.76,11,2,0.5935,0.7356,0.0083
9911,0,2,0.0544,59.74,15,53,0.5833,0.8042,0.0707
24800,1,6,0.0315,48.4,14,51,0.6472,0.6796,0.4724
37158,0,0,0.2059,29.03,22,23,0.4775,0.4169,0.1436
19972,1,0,0.3361,77.68,9,31,0.5801,0.775,0.2209
16997,1,0,0.1052,85.87,16,7,0.2975,0.8975,0.0808
31344,0,1,0.0146,55.62,0,96,0.7272,0.7314,0.1948
21063,1,4,0.0509,89.51,2,64,0.6751,0.964,0.4061
35571,0,4,0.1139,47.64,23,4,0.2666,0.4981,0.2983
22344,2,0,0.1519,34.96,5,38,0.7122,0.6083,0.2461
11617,0,0,0.1482,44.44,0,58,0.8103,0.6344,0.014
42047,1,4,0.1376,73.1,1,91,0.4774,0.5982,0.4408
39847,0,2,0.0849,41.29,1,38,0.5774,0.5397,0.256
13534,0,0,0.0691,73.64,17,33,0.8258,0.8108,0.0488
29748,0,0,0.1405,57.07,7,66,0.6339,0.6921,0.0
21080,0,1,0.0318,58.85,5,41,0.6436,0.7292,0.0578
32429,0,2,0.1418,60.62,21,10,0.6341,0.7969,0.1725
14492,0,1,0.0626,15.26,3,30,0.8183,0.5659,0.0817
35462,0,1,0.0565,88.68,21,53,0.7423,0.8644,0.1247
39339,1,0,0.0264,10.12,7,22,0.7504,0.4417,0.0589
13632,0,0,0.1718,65.97,1,97,0.6605,0.7153,0.0752
25812,0,1,0.0677,39.01,23,76,0.7117,0.6612,0.2197
39592,0,1,0.206,10.97,1,79,0.5069,0.3813,0.0734
12984,0,5,0.2046,20.48,13,98,0.4631,0.3994,0.318
16974,0,2,0.1401,12.59,18,56,0.6739,0.4629,0.1325
32941,0,1,0.0017,84.24,14,91,0.6105,0.7895,0.1142
23072,0,0,0.1348,87.2,18,93,0.9155,0.9291,0.1844
6097,1,0,0.0474,61.02,0,18,0.3605,0.8689,0.0834
21157,0,6,0.1213,59.05,22,47,0.4045,0.7571,0.405
45957,0,0,0.2376,63.24,8,57,0.7533,0.6173,0.0264
49755,0,3,0.0591,65.22,6,92,0.6999,0.7658,0.1607
17355,1,0,0.0172,77.51,3,65,0.7727,0.8857,0.0265
14040,0,0,0.0064,48.16,15,38,0.9363,0.7615,0.1153
19504,1,1,0.1019,63.67,1,87,0.682,0.6652,0.2061
46623,2,4,0.0758,31.44,19,72,0.5981,0.4911,0.418
35105,0,1,0.1123,67.06,5,68,0.3052,0.6814,0.2278
42569,0,2,0.1728,65.13,11,63,0.7745,0.6779,0.3099
36984,0,1,0.0703,20.42,18,7,0.8767,0.6615,0.1917
9168,1,3,0.1164,56.06,11,72,0.8717,0.6599,0.2343
13614,0,1,0.2182,67.21,3,16,0.5796,0.6595,0.035
16646,0,0,0.06,85.11,17,39,0.8913,0.8593,0.0
18736,2,0,0.2017,57.15,13,47,0.6968,0.6173,0.2116
16860,0,0,0.0245,86.86,18,78,0.9162,0.9648,0.0
18256,0,0,0.0865,59.55,16,49,0.4743,0.745,0.0
32686,0,3,0.0494,12.81,15,87,0.7952,0.5261,0.184
26630,0,5,0.0978,45.33,9,64,0.9201,0.7151,0.3989
39637,0,0,0.1235,27.42,4,61,0.6795,0.4526,0.0758
28022,0,2,0.102,17.32,9,94,0.33,0.3763,0.2202
16885,1,3,0.188,57.1,22,25,0.57,0.6759,0.3701
27262,0,0,0.0263,46.46,0,79,0.5112,0.7318,0.0646
6864,1,1,0.1053,56.51,10,50,0.8006,0.7818,0.2573
3000,1,2,0.0493,29.76,3,100,0.3812,0.6605,0.2973
32719,0,5,0.0392,43.88,15,44,0.7079,0.5997,0.4307
37220,0,6,0.0257,39.12,14,10,0.5433,0.6797,0.4488
25866,0,3,0.1117,30.46,4,94,0.7009,0.569,0.2192
20304,0,0,0.1647,86.33,13,20,0.5539,0.8578,0.078
8898,2,1,0.0168,82.54,7,46,0.2932,0.8792,0.3251
39003,0,2,0.0863,34.82,16,30,0.6529,0.5636,0.2922
30910,0,5,0.0516,85.69,4,80,0.8547,0.8722,0.2163
28494,0,5,0.0286,33.72,11,50,0.5441,0.5261,0.4493
24942,0,3,0.0601,72.58,5,100,0.6184,0.8857,0.1974
19365,0,0,0.1422,89.13,4,14,0.7673,0.8317,0.0213
11641,0,1,0.1388,15.42,12,100,0.686,0.537,0.1546
28032,0,6,0.0202,41.84,16,25,0.7155,0.608,0.4261
18538,0,4,0.1074,40.53,22,6,0.3916,0.5765,0.3158
19912,0,0,0.1319,30.3,20,70,0.7003,0.4602,0.0483
45614,0,2,0.0546,80.73,4,61,0.7073,0.7312,0.2614
24423,1,2,0.1067,84.76,1,40,0.7695,0.7667,0.2635
3000,1,1,0.1321,55.61,2,2,0.7896,0.8076,0.1415
18574,0,0,0.0666,40.93,10,75,0.7771,0.7101,0.1705
12983,1,0,0.1145,83.82,14,97,0.8552,0.7607,0.042
23329,0,4,0.2062,62.56,2,37,0.6407,0.6665,0.1278
7907,0,2,0.1087,58.93,2,100,0.6207,0.676,0.1861
30204,1,3,0.131,57.5,14,59,0.9055,0.6625,0.2852
21447,0,4,0.0981,16.53,2,45,0.7726,0.5285,0.3415
19291,0,1,0.0257,17.45,22,38,0.5727,0.6636,0.17
26795,0,3,0.1505,39.53,12,67,0.4261,0.5051,0.413
24080,0,4,0.202,48.04,14,58,0.3728,0.5253,0.4257
23383,0,5,0.1121,68.83,0,25,0.5451,0.751,0.3019
22310,0,7,0.021,87.57,16,71,0.9804,0.9068,0.3674
24756,0,2,0.0159,70.86,5,15,0.4604,0.8024,0.2033
29118,2,3,0.0171,79.6,3,15,0.6034,0.8871,0.4965
27616,0,4,0.085,85.04,9,87,0.3259,0.7849,0.4793
38523,0,0,0.063,60.52,21,55,0.5239,0.6521,0.0778
18440,0,0,0.0502,38.32,9,93,0.9105,0.7554,0.057
27858,0,0,0.1185,53.08,0,44,0.7635,0.7368,0.0938
54353,1,3,0.0687,14.44,16,50,0.2869,0.43,0.4594
24509,2,0,0.0351,44.36,19,36,0.6395,0.7276,0.0732
24974,0,1,0.0425,89.11,6,47,0.8933,0.8671,0.0067
9839,0,0,0.1551,56.16,3,51,0.8662,0.6149,0.1922
16441,0,3,0.1244,70.7,23,53,0.6956,0.811,0.2375
23724,2,2,0.0639,11.68,11,9,0.669,0.4808,0.3174
31401,0,5,0.0946,72.46,16,70,0.6794,0.7144,0.3003
32790,3,1,0.0685,30.24,7,87,0.5393,0.5707,0.3806
28915,1,5,0.0867,31.05,16,12,0.8962,0.6503,0.3133
34649,0,4,0.1103,64.73,21,98,0.4377,0.6764,0.4428
13008,0,2,0.0967,73.17,22,49,0.5901,0.7499,0.1877
30867,2,2,0.0135,10.01,2,17,0.4904,0.424,0.2679
25160,0,0,0.098,17.98,22,60,0.3742,0.4485,0.1622
26499,2,6,0.1293,72.93,20,89,0.4349,0.8066,0.5707
20652,0,2,0.1462,88.9,15,30,0.6786,0.7873,0.193
13564,2,1,0.2786,66.92,11,75,0.7112,0.7343,0.2307
10418,0,2,0.1186,88.4,22,79,0.8444,1.0,0.1188
28848,1,0,0.0699,74.61,2,82,0.9393,0.7984,0.1187
30974,0,2,0.0462,89.61,14,100,0.5316,0.9588,0.3469
23445,0,1,0.0561,45.57,20,34,0.3452,0.65,0.2669
24822,0,1,0.0985,27.5,9,74,0.579,0.502,0.1691
16357,0,1,0.0764,49.2,14,54,0.6184,0.6832,0.1315
31037,1,2,0.0199,48.49,4,19,0.7063,0.7078,0.2478
25728,2,5,0.1129,52.04,0,75,0.4239,0.7044,0.5207
20613,1,1,0.1046,29.91,11,6,0.3916,0.5686,0.1693
35393,1,1,0.0159,60.88,13,19,0.7299,0.7071,0.1916
32740,0,2,0.03,20.22,12,14,0.3938,0.4337,0.3994
6570,0,1,0.0713,32.24,14,95,0.3405,0.6234,0.0354
25590,0,5,0.0822,48.21,7,75,0.4002,0.6687,0.2586
13501,1,0,0.0715,45.91,9,95,0.5041,0.6468,0.1495
26674,0,1,0.0977,55.4,16,95,0.5209,0.6808,0.1319
3000,2,0,0.0946,23.42,23,68,0.7181,0.5572,0.2772
27366,2,3,0.0843,62.42,11,84,0.561,0.6914,0.4161
33544,0,0,0.0441,68.48,7,64,0.7356,0.7934,0.1663
23671,1,0,0.0269,63.58,14,37,0.9012,0.848,0.2301
11023,2,0,0.0217,55.4,22,72,0.9562,0.7528,0.1227
48476,0,4,0.0344,36.56,20,14,0.6631,0.6067,0.3264
38872,1,5,0.2063,62.77,16,70,0.2985,0.5758,0.4585
18627,0,1,0.0378,12.29,4,53,0.4129,0.4303,0.2755
21868,0,5,0.0236,81.49,5,27,0.6333,0.8222,0.3315
3000,0,0,0.074,21.67,23,20,0.821,0.6689,0.0
30681,0,3,0.1261,37.05,19,4,0.662,0.533,0.1992
8569,2,0,0.019,40.33,6,97,0.7293,0.8065,0.1137
32996,0,0,0.0852,75.36,8,43,0.7841,0.8272,0.1317
37311,0,6,0.093,72.4,8,76,0.7455,0.8104,0.4928
24157,1,2,0.0676,44.31,7,51,0.8191,0.7429,0.1904
12227,1,3,0.1594,87.83,9,100,0.5834,0.8556,0.1903
39988,0,1,0.1001,28.87,12,60,0.5493,0.5029,0.2046
25026,1,4,0.0348,75.71,9,52,0.8411,0.9984,0.4412
26119,0,2,0.0098,27.01,21,6,0.9045,0.595,0.1669
13822,0,0,0.1176,82.67,23,69,0.7542,0.7851,0.1382
27317,3,6,0.0843,64.41,10,92,0.7587,0.7462,0.613
22565,0,0,0.0046,47.47,13,36,0.4058,0.8892,0.0
9058,0,4,0.2269,68.21,3,97,0.5321,0.6554,0.3097
41080,2,5,0.0745,81.82,20,78,0.3202,0.7152,0.5196
46110,0,3,0.0414,31.07,3,59,0.4557,0.5264,0.2893
37218,0,1,0.131,84.32,4,2,0.7521,0.8207,0.1212
35426,0,2,0.0338,19.29,10,39,0.8299,0.6234,0.2059
46181,1,0,0.013,57.76,20,15,0.5769,0.7287,0.1583
12430,0,1,0.0468,73.21,10,41,0.7371,0.909,0.0433
12286,1,0,0.0349,27.66,16,82,0.3797,0.6387,0.1127
20027,1,0,0.0776,21.42,23,41,0.8789,0.5096,0.1352
28574,0,3,0.0987,25.58,13,69,0.8087,0.5905,0.1986
21489,1,1,0.0575,73.82,20,75,0.7256,0.7251,0.1787
12760,0,4,0.1881,74.1,12,99,0.8023,0.7664,0.2354
25068,2,4,0.0664,40.6,21,97,0.3275,0.5904,0.3824
23867,2,1,0.0805,29.53,17,77,0.7233,0.5319,0.3043
35096,0,0,0.0066,83.21,6,88,0.5394,0.8442,0.033
25534,0,1,0.0076,83.01,5,97,0.8046,0.7792,0.0038
3000,0,0,0.0919,61.95,6,94,0.6516,0.7744,0.0215
29626,1,5,0.0016,84.27,3,10,0.9696,0.9679,0.4506
43981,0,0,0.1867,54.14,20,79,0.5137,0.5295,0.2052
25347,0,6,0.2327,32.27,12,54,0.4719,0.4861,0.3637
36844,0,0,0.0149,77.37,22,83,0.3685,0.7708,0.068
18939,1,0,0.0896,79.07,5,14,0.9641,0.7863,0.0235
31789,0,1,0.0815,19.29,7,75,0.5131,0.4946,0.1231
16065,0,0,0.022,10.55,16,1,0.7255,0.5086,0.1553
22042,2,3,0.1678,17.5,18,7,0.7033,0.342,0.414
22136,2,0,0.0906,58.62,6,81,0.3119,0.6941,0.1715
30720,0,6,0.1249,73.47,16,89,0.7295,0.7517,0.4861
15110,1,0,0.1641,88.44,17,52,0.9566,0.904,0.0
7421,0,0,0.107,57.98,2,45,0.6254,0.8066,0.0572
30641,1,3,0.0501,49.75,2,24,0.6047,0.6762,0.4067
30190,1,0,0.1492,49.68,12,45,0.6939,0.6796,0.1308
26350,0,2,0.1388,77.12,15,96,0.8445,0.725,0.2733
36195,1,1,0.0554,14.14,1,28,0.8057,0.4907,0.1736
22568,0,0,0.1275,48.62,12,12,0.5406,0.6756,0.0059
28376,0,3,0.189,11.54,9,95,0.4409,0.3508,0.2556
20801,0,3,0.0311,38.24,19,66,0.4935,0.6393,0.3194
21897,1,0,0.0471,49.32,3,92,0.5633,0.6562,0.2272
29083,0,1,0.0654,63.49,11,26,0.4803,0.7663,0.1672
52199,1,5,0.0256,50.7,6,85,0.6247,0.6281,0.4557
33908,0,1,0.1808,27.86,13,24,0.4614,0.4996,0.2633
31583,0,3,0.1673,72.39,5,95,0.8774,0.7482,0.1751
34281,0,1,0.0065,53.84,8,4,0.8564,0.7688,0.0691
3000,0,0,0.0829,74.83,12,64,0.8046,0.879,0.0749
28830,0,2,0.0277,18.21,8,55,0.5806,0.4182,0.2166
35926,0,0,0.0851,64.32,6,52,0.923,0.7023,0.132
26013,1,8,0.1375,16.11,20,49,0.9178,0.5164,0.4696
24482,1,1,0.0482,68.32,10,16,0.3091,0.6674,0.1115
13721,1,0,0.1032,39.6,8,42,0.7718,0.5917,0.0
19799,2,2,0.125,76.35,15,82,0.451,0.6835,0.388
14998,0,2,0.0178,48.38,22,18,0.8388,0.639,0.2165
36994,0,6,0.0933,31.11,4,82,0.4487,0.519,0.5174
43020,1,1,0.1492,73.59,17,27,0.5744,0.6583,0.1837
48221,0,0,0.0811,38.68,11,91,0.7132,0.5904,0.0472
14800,0,0,0.0119,71.22,8,40,0.7364,0.8194,0.0557
16979,1,0,0.1342,45.78,16,77,0.8182,0.6524,0.0673
16004,0,0,0.0257,44.41,10,8,0.5571,0.6629,0.0445
12777,0,0,0.0028,19.29,12,62,0.8031,0.548,0.086
12971,1,0,0.1178,66.37,2,67,0.3079,0.7017,0.1869
18814,0,0,0.0411,59.24,8,46,0.8355,0.8455,0.0278
35494,1,0,0.1954,37.91,9,28,0.63,0.5883,0.1715
16386,2,4,0.1348,35.94,19,85,0.4839,0.5156,0.3895
37637,1,3,0.0443,50.04,7,61,0.9232,0.7431,0.3948
41410,1,2,0.1563,80.53,23,99,0.9062,0.7004,0.3094
28421,0,2,0.0319,28.03,23,80,0.5601,0.6081,0.1675
39750,0,0,0.0816,10.51,23,78,0.1071,0.3115,0.1601
8665,1,0,0.0868,65.57,23,50,0.8598,0.7904,0.0
18302,0,1,0.1355,12.79,11,88,0.4139,0.4287,0.2281
27273,1,0,0.0579,24.53,20,92,0.606,0.5563,0.2105
27679,0,0,0.1398,89.46,11,10,0.5943,0.8511,0.1828
42151,0,3,0.2824,23.65,5,61,0.8342,0.3054,0.3173
13014,0,0,0.0467,68.66,10,57,0.6658,0.7638,0.0
18557,0,1,0.007,72.77,17,39,0.8614,0.7845,0.1644
23980,0,1,0.1122,32.46,22,35,0.4885,0.599,0.2396
18777,0,5,0.0948,56.08,7,87,0.6918,0.7587,0.2897
12488,0,1,0.0107,13.34,14,40,0.5589,0.5273,0.0942
19281,0,5,0.1162,18.71,4,71,0.741,0.6335,0.3499
22054,0,1,0.1244,13.09,4,11,0.5197,0.4534,0.0696
42371,1,3,0.0593,13.78,8,42,0.9482,0.4485,0.3448
12757,0,1,0.1082,24.23,4,56,0.5552,0.5497,0.1755
34782,0,1,0.0131,54.59,0,17,0.9002,0.802,0.095
40266,0,3,0.0331,41.67,6,65,0.9662,0.605,0.2052
18849,0,0,0.1184,42.27,15,85,0.8222,0.6187,0.0361
28119,0,0,0.0908,16.13,9,90,0.6934,0.4644,0.1765
31911,0,0,0.0455,76.16,20,58,0.7681,0.7411,0.1135
29932,0,0,0.1052,25.82,16,36,0.452,0.5757,0.1508
25986,2,0,0.2746,10.57,4,37,0.6857,0.4705,0.3147
16854,0,0,0.0958,44.37,18,85,0.8982,0.6829,0.0
32949,0,5,0.0197,11.32,21,48,0.8077,0.6088,0.3854
20507,1,2,0.0264,56.9,19,32,0.8378,0.6881,0.197
25344,0,2,0.0343,31.33,11,8,0.6519,0.6457,0.235
27110,1,6,0.0101,19.84,6,4,0.309,0.4955,0.5741
35272,1,3,0.0344,68.58,23,21,0.2921,0.7433,0.3677
48135,0,1,0.0329,66.7,10,9,0.8442,0.7238,0.1797
16147,0,0,0.1827,15.22,3,3,0.6351,0.3744,0.0
25631,0,2,0.1881,69.34,18,49,0.5833,0.7051,0.0832
7187,0,1,0.0501,42.31,8,74,0.6706,0.7576,0.0771
42777,0,2,0.0342,31.15,10,59,0.6835,0.5954,0.2214
25526,0,0,0.0428,74.82,1,3,0.6948,0.8229,0.0325
21404,0,5,0.0372,81.98,21,92,0.4322,0.8311,0.3512
25627,2,0,0.0147,45.59,10,68,0.6229,0.5699,0.2864
26233,0,0,0.1293,58.28,12,19,0.6668,0.6709,0.0959
16218,0,1,0.2737,13.9,13,80,0.88,0.3919,0.1243
39256,0,0,0.1191,19.33,14,57,0.7053,0.4744,0.1052
32737,1,0,0.0659,86.65,11,55,0.6809,0.8469,0.0129
34410,2,1,0.0367,30.84,18,83,0.3668,0.6125,0.2639
16840,0,5,0.2118,23.19,8,100,0.4608,0.3567,0.3292
16191,2,0,0.035,79.52,5,77,0.541,0.8704,0.1527
23637,1,0,0.2082,52.3,14,5,0.7031,0.609,0.0113
34599,0,0,0.0154,30.45,14,7,0.5204,0.5541,0.0865
31020,0,0,0.0524,38.4,14,43,0.7601,0.6805,0.0898
15668,2,5,0.0078,24.09,21,65,0.5524,0.6249,0.3439
33013,1,5,0.0333,41.07,1,57,0.4746,0.5886,0.4287
